ACCTAGE,DDA,DDABAL,DEP,DEPAMT,CASHBK,CHECKS,DIRDEP,NSF,NSFAMT,PHONE,TELLER,SAV,SAVBAL,ATM,ATMAMT,POS,POSAMT,CD,CDBAL,IRA,IRABAL,LOC,LOCBAL,INV,INVBAL,ILS,ILSBAL,MM,MMBAL,MMCRED,MTG,MTGBAL,CC,CCBAL,CCPURC,SDB,INCOME,HMOWN,LORES,HMVAL,AGE,CRSCORE,MOVED,INAREA,INS,BRANCH,RES
0.8,1,11291.95,2,1012.05,0,4,1,0,0,0,0,0,0,1,1050.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7.5,143,48,674,0,1,0,B4,U
3.5,1,186.69,2,703.17,1,1,0,0,0,1,3,0,0,1,0,1,69.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,6,123,41,665,0,1,0,B4,S
4.7,0,0,0,0,0,0,0,0,0,0,0,1,62931.98,1,6371.62,4,359.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.95,0,0,43,0,7,112,52,691,0,1,1,B17,R
4.3,1,14231.31,1,521.15,0,0,0,0,0,0,1,1,5701.35,1,58.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,11.5,123,38,670,0,1,0,B5,U
8.3,0,0,0,0,0,0,0,0,0,0,0,1,1366.73,1,4323.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,853.93,1,0,,,,,,655,0,1,0,B5,S
0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2573.13,0,0,1,0,0,0,1,15023.61,1,0,0,1,370.82,1,1,,,,,,703,0,0,0,B3,S
0.4,0,0,0,0,0,0,0,0,0,0,0,1,4420.77,1,4001.7,1,73.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,624,0,1,1,B2,S
4.4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,1,8,1,7,89,38,678,0,1,1,B15,S
6.4,1,18805.51,2,3463.07,0,12,0,0,0,0,3,0,0,1,3384.22,1,72.31,0,0,0,0,0,0,0,0,0,0,1,28447.06,1,0,0,0,0,0,0,45,1,9.5,155,36,647,0,1,1,B6,R
1.8,1,1944.61,1,965.23,0,3,1,0,0,0,2,1,4285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,4.5,97,55,725,0,1,1,B17,R
3.8,1,11222.08,1,2363.38,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22959.08,0,1,22839.22,1,22716.17,1,0,15,1,4.5,118,40,668,0,1,0,B16,R
4.5,1,1510.26,4,2964.05,0,4,1,0,0,0,1,1,5308.3,1,1785.72,0,0,0,0,0,0,1,392.39,0,0,1,9870.92,0,0,0,0,0,1,15636.5,1,0,15,1,6.5,106,64,732,0,1,0,B4,R
2.7,1,413.16,2,240.27,0,1,0,0,0,0,0,1,2681.85,1,491.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,7.5,102,51,720,0,1,1,B5,S
24.1,1,13729.47,2,11898.85,0,22,1,1,157.57,2,3,1,509.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,6,113,41,633,0,1,1,B2,R
,1,6127.05,4,9378.39,0,8,1,0,0,0,0,0,0,1,9492.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55391.76,1,51560.57,0,0,20,1,8.5,103,25,668,0,1,1,B5,S
5.1,1,182.08,6,1525.37,0,2,1,1,45.29,1,3,0,0,1,1867.18,10,253.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,92,54,741,0,1,1,B6,R
14.4,1,937.28,2,1790.74,0,7,0,0,0,,4,1,1210.45,1,569.84,,,1,6500,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,36,1,6.5,103,56,623,0,1,1,B14,S
4.6,1,2889.79,4,5960.65,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,11,128,57,692,0,1,0,B2,U
11.4,1,200.63,1,1299.37,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15184.42,0,0,0,1,4155.7,0,0,23,1,10,92,44,666,0,1,0,B2,R
1,1,1925.75,1,652.34,0,1,0,0,0,0,1,0,0,1,987.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,7,98,33,638,0,1,0,B6,U
12.2,1,747.64,2,1388.8,0,3,0,1,4.27,2,0,0,0,1,1554.33,1,54.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,3.5,126,46,640,0,1,1,B16,R
4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9800,0,0,0,0,0,0,0,0,1,14989.54,0,0,0,1,0,1,0,13,0,5,91,33,534,1,1,1,B4,R
3,1,20.96,0,0,0,0,0,0,0,0,0,1,11410,0,0,0,0,1,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,661.8,1,0,30,0,7,122,29,694,0,0,1,B4,S
7.2,1,1354.53,1,702.77,0,0,0,0,0,0,1,0,0,1,1443.32,0,0,1,8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,7,94,57,677,0,1,1,B5,S
2,0,0,0,0,0,0,0,0,0,0,0,1,16464.22,1,1712.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,11,108,36,651,0,1,0,B3,R
1.5,1,29730.31,2,38914.82,0,9,0,0,0,1,3,1,2561.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2952.28,0,0,29,0,8,156,49,652,0,1,0,B4,S
2.5,1,85.08,2,519.9,0,1,0,0,0,0,1,1,5023.25,1,139.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,7,103,31,678,0,1,0,B4,S
3.7,1,19.93,2,491.88,0,1,0,0,0,,3,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,38,1,5,103,66,745,0,1,0,B18,S
0.3,1,708.06,1,172.4,0,0,0,0,0,,3,1,849.23,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,18,0,3.5,110,33,686,0,1,1,B15,S
0.4,1,1542.31,7,7617.69,0,11,0,1,15.93,4,14,1,51.12,1,1337.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8852.68,0,0,55,0,2.5,126,43,691,0,1,0,B2,S
4.2,1,5754.8,5,7918.26,0,13,1,0,0,1,2,0,0,1,3873.75,2,171.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,107,64,626,0,1,0,B16,R
7.8,1,1283.25,2,1258.63,0,4,0,0,0,0,4,1,492.15,1,102.77,0,0,0,0,0,0,0,0,0,0,0,0,1,15661.22,1,0,0,0,0,0,1,63,0,4.5,121,27,659,0,1,0,B16,R
3.8,1,2470.23,3,3766.11,0,11,0,0,0,1,3,0,0,1,2741.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,9.5,93,41,678,0,1,0,B3,R
7.2,1,901.7,2,597.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,10.5,102,41,705,0,1,0,B5,U
3.7,1,2735.93,3,1892.96,0,7,0,0,0,0,3,0,0,1,3391.13,11,519.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,6,129,48,677,0,1,1,B4,U
2.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,1,37257.57,0,0,,,0,0,0,0,0,0,0,,,,0,28,0,4.5,97,43,633,0,0,1,B15,S
0.4,1,162.5,2,548.29,0,3,0,0,0,0,0,0,0,1,746.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,682,0,1,0,B2,S
17,1,5068.24,2,2322.78,0,6,1,0,0,0,3,0,0,1,236.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6763.54,1,6581.12,0,0,,1,,,,649,0,1,0,B2,U
4.2,1,6640.12,2,2224.81,0,3,0,0,0,0,1,0,0,1,3455.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,5,117,17,614,0,1,1,B3,R
2.3,0,0,0,0,0,0,0,0,0,0,0,1,2513.87,0,0,0,0,1,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,28,1,7.5,96,49,677,0,1,0,B12,U
0.8,1,1583.79,2,356.5,0,2,0,0,0,0,0,0,0,1,354.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,645,0,1,1,B2,S
1.8,1,12497.36,2,11548.84,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,8,125,50,683,0,1,1,B1,U
3.9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,30,0,3,91,29,651,0,1,0,B14,U
5.8,1,45.05,5,913.67,0,11,1,0,0,2,2,1,192.16,1,476.22,0,0,0,0,0,0,0,0,0,0,1,9883.71,0,0,0,0,0,1,4183.82,1,0,5,0,5,91,61,704,0,1,0,B10,R
4,1,1611.97,1,404.76,0,2,0,0,0,0,0,1,11729.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,7,103,36,685,0,1,1,B7,R
6.3,1,819.41,2,1807.99,0,3,0,1,19.71,0,1,1,5622.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,10.5,100,66,630,0,1,0,B5,U
4.6,1,1872.86,2,4412.96,0,2,0,0,0,,0,0,0,1,6148.15,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,23,0,5,94,29,676,0,1,0,B14,R
3.1,1,1393.75,1,409.08,0,0,0,0,0,,2,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,1,155092.98,,,,0,20,1,6.5,98,59,717,0,1,0,B15,U
13.7,1,1982.35,2,716.49,0,2,1,0,0,0,4,1,2.76,0,0,3,83.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1,13,104,50,603,0,1,1,B8,S
4.9,1,122.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2,110,60,668,0,1,0,B4,S
1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,82,1,7.5,134,61,642,0,1,0,B15,U
,1,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,5,122,53,670,0,1,0,B9,U
0.5,1,4685.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18098.72,0,0,0,0,0,0,0,84,0,3.5,151,45,612,0,1,0,B7,U
4.4,1,4142.67,2,1195.74,0,4,0,1,6.73,,4,0,0,1,715.96,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,27,1,11.5,93,53,581,0,1,0,B15,U
,1,3829.49,2,3501.42,0,4,1,0,0,1,0,1,2047.72,1,2941.66,6,118.17,0,0,0,0,1,4427.12,0,0,0,0,0,0,0,0,0,1,5145.55,2,0,,,,,,695,0,1,1,B4,U
8.6,1,5588.1,9,19054,0,21,1,0,0,0,2,1,133.23,1,18693.21,1,102.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,6.5,115,50,716,0,1,0,B1,U
4,0,0,0,0,0,0,0,0,0,,0,1,896.39,1,8472.4,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,9,1,7.5,85,52,738,0,1,0,B15,U
2.6,1,1074.03,1,464.94,0,3,0,0,0,0,4,1,5044.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127275.22,1,119929.37,0,0,35,1,7,99,62,697,0,1,1,B2,R
2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,603,0,1,1,B2,U
3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,3,125,50,635,0,1,0,B10,U
4.3,1,14.84,1,12.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3651.09,0,0,26,1,12,95,50,608,0,1,0,B4,S
4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,75,1,7,121,68,718,0,1,1,B12,S
,1,6447.56,2,1242.76,0,8,1,0,0,0,2,1,356.29,1,511.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11662.85,0,0,52,0,4.5,126,36,588,0,1,1,B3,U
3.7,1,352.53,2,246.67,0,1,0,0,0,,3,1,46191.62,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,45,0,2.5,119,62,701,0,1,1,B15,S
,1,1080.41,4,2029.34,0,3,0,0,0,0,2,0,0,1,907.51,0,0,1,9300,0,0,0,0,0,0,0,0,1,15530.77,0,0,0,0,0,0,0,123,0,2,163,39,658,1,1,1,B7,S
2.2,1,244.66,5,1890.25,0,7,0,1,2.21,1,4,1,25.77,1,578.18,8,247.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10.5,86,66,688,1,1,0,B2,S
4,1,271.01,5,3944.51,0,17,0,0,0,11,9,0,0,1,87.72,12,288.69,0,0,0,0,0,0,0,0,1,10174.33,0,0,0,0,0,1,4393.45,1,0,,,,,,667,0,1,0,B2,S
11.8,1,671.17,5,4990.04,0,0,1,0,0,0,0,0,0,1,3688.63,0,0,0,0,0,0,1,41361.2,0,0,1,10043.05,0,0,0,1,102913.98,1,176278.68,1,0,,1,,,,675,0,1,0,B2,U
0.3,1,8761.57,5,4855.91,0,7,0,0,0,0,1,1,1487.29,1,12661.29,4,257.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,109,42,670,0,1,1,B2,S
0.5,1,50.09,1,102.31,0,0,0,0,0,0,1,1,34.96,1,23.33,0,0,1,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,4.5,122,34,645,0,1,0,B3,U
7.4,1,1543.62,2,3082.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210488.35,1,205580.79,1,0,20,1,4,101,62,635,0,1,1,B17,R
,0,0,0,0,0,0,0,0,0,0,0,1,12710.01,0,0,0,0,0,0,1,19099.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,8,98,63,655,0,1,1,B8,S
8.3,1,582.37,1,1034.14,0,2,1,0,0,0,0,1,1034.64,1,381.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.31,0,0,63,0,6.5,128,24,671,0,1,0,B4,U
,1,668.05,2,1791.35,0,4,0,0,0,0,0,1,75.29,1,3866.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1,7.5,92,50,752,0,1,0,B2,U
11.8,1,55.96,6,1335.77,0,3,1,1,16.58,0,2,0,0,1,1795.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,12.5,108,49,644,0,1,0,B5,U
3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14934.85,1,0,0,0,0,0,0,,,,,,603,0,0,0,B2,U
0.5,1,1907.33,5,4193.5,0,12,1,0,0,0,0,1,665.03,1,2385.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1448.41,0,0,15,1,7.5,92,55,730,0,1,0,B4,U
3.7,1,394.47,2,399.28,0,0,0,0,0,0,0,1,7631.34,1,152.61,0,0,0,0,0,0,0,0,0,0,1,9930.49,0,0,0,0,0,1,10698.09,2,1,15,0,4.5,96,47,676,0,1,0,B9,S
5.1,1,104.4,1,166.81,0,3,0,0,0,,0,1,2058.62,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,1,13,1,7,96,68,665,0,1,0,B15,R
,1,2288.3,7,13332.07,0,16,0,0,0,8,10,0,0,0,0,0,0,0,0,1,7428.61,1,84530.79,1,15001.78,0,0,0,0,0,0,0,1,92687.11,1,0,,,,,,712,0,1,0,B13,S
9.9,1,1977.19,2,784.59,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11766.71,0,0,0,0,0,0,1,16291.47,2,0,0,0,0,0,0,34,0,4,124,25,558,0,1,0,B2,S
4,1,590.92,3,864.58,0,5,0,0,0,2,2,0,0,1,174.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1325.42,0,0,4,1,4.5,71,68,700,0,1,0,B4,U
1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,12,94,57,695,0,1,0,B1,R
4.5,1,379.21,3,1946.59,0,6,0,1,6.18,0,2,1,71.08,1,2226.99,9,241.88,0,0,0,0,1,396.64,0,0,0,0,0,0,0,0,0,1,391.57,0,0,75,0,3.5,124,36,587,0,1,1,B3,S
4.9,0,0,0,0,0,0,0,0,0,0,0,1,3670.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,230.31,0,0,43,0,6,113,47,713,1,1,1,B3,S
18.4,0,0,0,0,0,0,0,0,0,0,0,1,25656.99,0,0,0,0,1,64800,0,0,0,0,0,0,0,0,1,11358.39,0,0,0,0,0,0,1,29,1,12,89,73,708,0,1,0,B5,R
3.7,1,4338.51,2,1464.75,0,5,1,0,0,0,0,0,0,1,327.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,634,0,1,0,B2,R
17.6,1,27.54,5,1909.15,0,14,1,0,0,0,1,1,641.79,1,39.01,0,0,0,0,0,0,1,19433.05,0,0,0,0,0,0,0,0,0,1,21170.12,0,0,30,1,13,97,63,692,0,1,0,B16,R
8.3,1,753.57,5,3516.77,0,9,1,0,0,1,0,1,195.92,1,2220.7,8,337.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2121.26,1,0,43,1,9.5,100,71,651,0,1,0,B9,S
21.8,1,295.27,3,2461.43,0,5,0,0,0,0,0,0,0,1,18143.7,8,398.8,1,39600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,6,99,37,653,0,1,1,B8,U
3.8,1,3266.13,2,751.95,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6.5,95,51,673,0,1,0,B4,S
4.5,1,41153.49,2,14888.81,0,11,0,0,0,,7,1,3265.18,0,0,,,0,0,1,9424.73,0,0,,,0,0,1,43246.6,0,0,0,,,,1,42,0,6,186,27,635,0,1,1,B18,R
,1,1453.28,1,56.94,0,0,0,0,0,0,0,0,0,1,135.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.56,0,0,,,,,,670,0,1,1,B2,S
4,1,411.53,1,480.81,0,0,0,0,0,0,0,0,0,1,769.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3.5,114,21,634,0,1,0,B5,S
2.6,1,50.31,2,1001.82,0,5,1,0,0,0,0,1,270.55,1,402.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,4,95,52,749,0,1,0,B5,U
0.5,1,306.39,1,305.88,0,0,0,0,0,0,3,1,2543.47,1,17.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,8,90,56,739,0,1,1,B4,S
4.2,0,0,0,0,0,0,0,0,0,0,0,1,7932.56,1,1828.86,1,19.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,461.45,0,0,,,,,,600,0,1,1,B4,R
0.5,1,86,3,3854.62,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22214.63,1,15035.43,1,0,0,1,23039.51,0,0,15,0,6.5,108,69,665,0,1,1,B2,R
2.2,1,7313.14,1,16100.27,0,8,0,0,0,0,0,0,0,1,2049.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,4,104,56,668,0,1,1,B4,U
1,1,912.48,1,78.13,0,0,0,0,0,0,0,1,638.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,615,0,1,0,B1,S
8.2,1,617.29,5,2219.68,0,1,0,0,0,0,0,0,0,1,3284.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,6.5,114,56,696,0,1,0,B4,R
1.9,1,707.28,2,3281.76,0,8,0,0,0,2,3,1,56.67,1,400.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,588.1,1,0,45,1,8.5,104,29,577,1,1,0,B16,R
1.3,1,304.28,4,1785.46,0,8,1,1,43.77,2,4,1,0,1,503.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,13,107,38,662,0,1,0,B8,U
3.8,0,0,0,0,0,0,0,0,0,,0,1,45510.08,1,456.45,,,0,0,0,0,1,387.88,,,0,0,0,0,0,1,156380.5,,,,0,15,1,11,97,68,688,0,1,0,B15,U
0.6,1,49,5,3338.87,0,9,0,0,0,,1,1,9871.32,1,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,,,,,,619,0,1,1,B19,S
1.8,1,1016.5,3,1675.39,0,8,1,1,50.68,0,2,1,463.34,1,1142.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,8,119,52,607,0,1,0,B4,R
6,1,24.19,0,0,0,0,0,0,0,0,0,1,48.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,6,99,52,745,0,1,0,B4,S
3.9,1,611.9,3,2347.13,0,5,0,1,6.64,0,1,0,0,1,1898.06,1,20.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,674,0,1,0,B2,S
0.3,1,14157.41,1,3809.85,0,6,0,0,0,0,4,1,19310.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,662,0,1,1,B1,R
11.4,1,1407.48,5,4108.05,0,17,0,0,0,0,0,1,4464.28,1,5726.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,3,134,47,617,0,1,0,B1,U
0.3,1,19.65,3,211.74,0,3,0,0,0,1,0,0,0,1,258.23,5,30.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,8.5,108,62,726,0,1,0,B1,U
4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,323.64,0,0,92,1,18,115,64,714,0,0,0,B3,U
4.9,1,1105.56,2,3408.07,0,1,0,0,0,0,0,1,252.48,1,3143.51,1,127.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,5.5,102,58,658,0,1,0,B2,S
,1,2358.62,2,310.32,0,1,1,0,0,0,0,1,4531.96,1,1113.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,3,126,82,687,0,1,1,B2,R
,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,1,15269.24,0,0,0,,,,0,25,0,5.5,104,66,611,0,1,0,B19,S
,1,1176.89,3,1228.58,0,4,1,0,0,0,0,1,86.64,1,921.99,0,0,0,0,0,0,0,0,0,0,1,10046.34,0,0,0,0,0,1,15158.2,0,0,30,1,5.5,103,73,709,0,1,1,B4,S
7.8,1,4839.77,7,21109.71,0,7,1,0,0,0,1,1,23216.97,1,24556.58,8,628.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,684,0,1,1,B5,U
5.3,1,8974.24,1,4146.38,0,4,1,0,0,,3,0,0,1,57.48,,,1,2200,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,20,1,9.5,122,67,713,0,1,1,B14,U
3.8,1,1678.54,7,4595.75,0,12,1,0,0,3,0,0,0,1,3687.87,15,445.21,0,0,0,0,0,0,0,0,1,10098.44,0,0,0,0,0,1,3891.03,0,0,20,0,7.5,110,67,666,0,1,0,B17,R
3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,288.35,0,0,15,1,8.5,91,52,635,0,0,0,B16,R
1,1,719.92,2,1751.86,0,0,0,0,0,0,2,0,0,1,1699.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151938.4,1,150694.92,3,0,75,1,9,127,46,647,0,1,0,B4,R
2.3,1,957.48,2,1681.77,0,9,0,0,0,0,1,1,1834.54,1,265.08,0,0,0,0,0,0,0,0,0,0,0,0,1,15476.67,2,0,0,0,0,0,0,,,,,,634,0,1,1,B8,S
1.3,1,273.74,3,724.07,0,0,0,0,0,0,0,1,57.4,1,1280.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,8,115,47,713,0,1,0,B5,S
3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.5,74,44,696,0,1,1,B2,U
15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6400,0,0,0,0,0,0,0,0,1,15012.18,0,0,0,0,0,0,1,15,1,6.5,92,35,674,0,1,1,B10,U
13.3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,1,42100,0,0,0,0,,,0,0,0,0,0,0,0,,,,1,72,1,6,121,44,697,0,1,0,B15,U
10.4,1,5625.21,2,4812.09,0,12,0,0,0,0,7,1,2369.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.38,0,0,19,0,5.5,104,44,643,0,1,1,B5,S
8.4,1,436.99,6,7931.6,0,14,1,0,0,7,5,1,14.99,1,4544.21,21,674.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.24,0,0,33,1,8,106,35,677,0,1,1,B4,U
25.7,1,573.2,2,716.91,0,10,1,0,0,0,0,1,5918.43,1,47.64,0,0,0,0,1,0.21,0,0,0,0,0,0,0,0,0,0,0,1,775.92,3,0,,,,,,,0,1,0,B10,S
